0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
73	0	0	0	0	0	228	64	0	0	71	75	0	49	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	93	0	914.568	1.92891
0	71	0	0	171	0	0	0	89	0	72	76	0	41	0	278	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	955.905	3.67659
74	0	0	0	182	0	0	66	0	0	77	0	0	0	225	0	0	49	0	58	176	0	58	0	0	0	249	0	0	0	0	1014.27	5.31411
66	0	0	83	0	70	0	0	0	0	79	72	0	58	235	0	80	0	0	0	0	0	0	0	0	233	0	0	0	0	0	1056.94	3.40532
0	0	0	0	0	62	0	0	88	0	0	0	66	48	0	0	80	58	0	0	0	56	0	0	0	232	0	0	0	0	0	1089.15	2.46876
0	0	0	84	0	0	0	65	0	79	0	0	64	0	0	0	79	0	0	0	0	0	52	0	0	0	0	0	0	84	73	1113.97	1.84554
0	74	190	0	0	0	0	65	0	78	71	0	0	0	0	0	0	0	71	0	0	0	0	234	0	0	0	0	0	0	0	1150.73	2.58539
0	0	169	0	0	0	212	0	0	0	73	0	67	20	0	282	0	0	63	0	0	0	0	0	0	207	232	0	56	0	0	1211.89	3.78116
76	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	74	54	0	58	0	231	231	0	0	0	0	0	0	1251.23	2.67527
0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	72	62	0	0	0	0	56	235	0	0	250	0	60	99	0	1292.43	2.87304
0	0	0	0	169	0	222	66	0	75	78	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	98	0	1333.69	3.87477
0	0	0	85	167	0	0	0	86	0	74	0	0	0	0	273	0	51	0	0	0	0	0	0	0	0	0	0	62	0	77	1375.61	3.5674
57	0	0	0	0	0	0	64	0	0	79	78	68	0	0	0	0	56	0	0	169	0	0	0	233	0	0	0	0	0	0	1413.56	2.37262
0	73	0	0	0	0	0	64	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	226	237	0	0	0	56	0	78	1452.13	2.66178
75	74	190	88	174	0	0	0	0	0	71	0	0	0	234	0	0	0	0	55	0	56	0	0	0	0	0	0	0	0	0	1498.87	4.42216
0	77	0	0	0	0	221	0	0	0	76	76	0	0	0	0	0	0	0	0	174	0	0	0	227	0	0	0	0	99	76	1545.67	2.90777
0	0	0	0	182	0	0	0	0	0	0	0	64	44	0	0	78	0	77	0	0	59	0	0	0	0	256	61	66	0	76	1593.06	4.5141
0	0	0	0	0	70	0	0	0	0	76	0	0	49	0	283	0	0	0	0	0	0	0	0	224	0	0	70	0	0	0	1628.32	1.26678
0	0	186	0	0	0	0	57	0	0	0	70	0	0	233	0	0	48	0	0	169	0	0	0	234	0	252	55	0	0	0	1686.56	3.90662
0	0	0	0	174	0	0	0	0	0	0	0	68	0	0	0	0	50	0	0	175	0	0	0	224	0	252	0	66	0	69	1740.77	4.66646
77	0	190	0	180	0	0	0	0	0	0	0	0	41	0	0	0	0	76	51	0	0	0	0	0	0	0	0	0	0	65	1776.05	3.29024
0	0	0	87	173	0	0	65	0	0	0	68	62	0	0	0	0	0	0	57	175	0	0	0	0	0	0	0	0	0	0	1810.93	3.97224
0	0	0	0	181	0	0	0	85	0	0	72	0	0	0	0	81	0	76	0	0	0	56	0	0	0	0	64	66	0	0	1846.35	4.16536
0	0	0	88	0	0	0	0	0	0	0	0	0	58	0	279	0	48	0	59	0	0	0	0	229	0	255	0	0	99	0	1897.5	2.60122
0	0	0	0	0	0	0	0	0	0	74	0	62	57	234	0	0	0	0	0	176	0	0	0	0	225	0	0	0	0	0	1932.87	3.12088
0	0	191	84	0	0	232	0	0	0	79	0	0	54	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	1976.18	1.85606
76	74	0	0	0	0	0	0	0	83	79	0	0	0	0	281	0	0	77	0	0	0	0	0	0	0	0	0	66	0	0	2007.86	1.66955
0	0	0	84	177	0	0	0	0	79	0	0	0	49	0	278	0	0	79	0	0	49	0	0	0	219	0	0	0	0	0	2057.29	4.33168
0	0	187	0	0	68	236	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	46	224	0	0	257	66	0	0	0	2111.62	3.34471
73	0	0	0	0	0	227	0	0	83	0	0	0	0	0	0	0	0	75	0	0	0	0	235	236	0	0	67	0	0	0	2160.51	3.04024
0	0	188	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	52	0	231	222	250	56	0	0	77	2213.01	3.69133
0	0	189	82	0	0	0	0	0	0	0	77	0	0	0	275	74	0	79	0	0	0	60	0	226	0	0	0	63	0	67	2266.1	2.94293
76	0	184	0	0	0	228	0	0	0	80	0	68	0	235	0	0	0	0	48	0	0	0	0	0	0	251	0	0	0	0	2317.02	3.42305
67	0	0	80	0	0	0	55	0	0	0	0	0	0	0	0	0	61	71	56	168	0	0	0	0	230	0	0	0	0	78	2357.13	3.13126
62	0	0	0	0	69	0	0	0	0	0	75	69	0	0	0	0	0	0	0	0	0	50	228	230	0	253	0	0	0	0	2407.65	3.46125
0	0	0	0	0	0	0	62	0	0	76	68	0	0	0	0	77	0	80	0	0	0	0	233	0	0	0	0	0	91	77	2443.22	2.52475
0	71	0	0	0	0	226	0	91	0	79	0	0	0	0	282	0	59	0	0	0	54	57	0	0	0	256	59	0	0	0	2498.2	3.10453
0	75	0	0	170	0	0	59	0	0	0	0	63	57	0	0	0	46	0	0	0	51	0	0	224	0	0	0	0	85	0	2540.35	3.8286
0	0	0	0	0	0	0	0	0	73	75	0	0	0	233	277	0	0	0	46	0	56	0	0	237	0	0	72	0	90	0	2589.48	2.6626
69	0	184	0	0	0	0	67	0	0	75	76	0	0	0	0	0	0	0	0	169	0	0	0	0	0	249	71	0	0	0	2631.96	2.68825
0	0	0	0	0	0	0	0	0	83	79	0	0	57	0	0	79	0	0	0	168	0	0	226	0	0	258	0	0	93	0	2680.61	3.01452
0	0	0	0	0	0	0	0	0	77	72	69	0	0	0	0	0	60	0	0	0	0	0	0	237	223	252	69	0	0	0	2730.94	3.47424
0	78	0	0	179	0	0	0	0	0	0	0	0	57	0	0	0	57	0	0	168	0	60	0	236	0	254	0	66	0	0	2789.57	5.08678
0	0	0	0	0	0	0	63	87	0	0	0	68	58	228	0	0	0	0	0	0	0	0	235	0	217	0	0	66	0	0	2835.05	4.6771
74	72	0	0	170	68	0	57	0	0	0	0	0	43	0	0	0	0	0	0	0	45	48	0	0	0	0	0	0	0	0	2865.2	3.11107
0	76	185	0	0	0	0	61	0	0	0	75	68	0	0	0	73	0	0	0	0	59	0	0	0	228	0	55	0	0	66	2905.04	3.09982
0	0	0	85	0	0	0	0	0	0	77	68	0	42	0	0	0	0	0	0	0	59	0	0	0	0	255	0	65	0	0	2934.31	2.37853
0	0	0	0	0	0	0	61	0	81	0	71	61	0	231	0	0	0	0	0	0	57	0	0	234	0	0	0	0	97	0	2972.94	3.04783
0	0	0	0	0	0	0	0	0	84	0	70	68	0	0	0	0	53	0	0	0	46	0	0	0	224	257	0	64	0	0	3011.81	3.33465
0	0	188	0	176	0	0	66	82	0	0	69	0	0	0	0	80	0	70	0	0	0	0	0	0	0	0	0	0	0	0	3049.74	3.854
0	77	0	0	181	0	0	0	0	0	0	0	0	0	0	283	80	0	0	58	0	0	0	235	0	230	0	70	0	95	0	3111.09	4.98737
75	0	0	0	178	0	228	0	0	0	0	0	0	0	228	0	73	0	0	0	0	0	59	0	0	229	0	0	0	0	76	3164.84	5.10022
0	0	0	86	0	69	0	68	0	79	0	0	0	0	0	279	76	52	0	0	0	0	0	227	0	0	0	0	0	0	0	3207.46	2.05124
64	0	191	88	0	68	0	0	0	0	0	0	0	57	0	0	82	0	79	0	0	0	0	235	0	0	0	60	0	0	0	3250.85	2.57682
0	0	0	85	0	0	0	0	0	0	0	0	0	50	0	270	72	0	80	0	0	49	0	222	0	230	0	0	0	97	74	3305.56	3.4646
0	68	191	0	0	0	0	64	0	73	0	78	0	0	0	0	0	0	0	0	0	0	52	0	232	0	255	0	0	89	0	3356.13	3.40469
0	0	0	0	0	70	0	62	0	81	0	0	0	0	0	280	81	0	0	56	173	0	0	234	0	0	255	0	0	0	79	3418.65	3.41118
0	0	0	0	0	0	222	67	0	0	0	0	67	0	0	0	0	0	0	0	0	48	53	0	0	220	251	71	0	97	0	3467.11	3.78381
0	70	189	0	0	0	236	63	0	0	72	0	0	0	0	0	0	0	0	54	0	44	0	0	0	234	0	71	0	0	0	3512.57	3.27765
0	0	0	0	0	69	237	0	0	81	76	69	0	0	0	0	0	0	0	0	176	0	0	224	0	0	0	0	0	0	0	3556.83	2.84785
0	78	0	0	0	70	0	0	0	72	0	0	0	0	229	0	0	49	0	0	0	0	0	232	0	0	0	67	0	0	0	3591.99	2.65237
0	72	0	0	169	69	0	66	0	0	0	77	0	0	0	0	0	0	70	0	0	0	0	0	233	0	258	0	0	0	0	3645.48	4.83069
0	0	0	0	0	0	0	0	90	0	72	0	0	43	234	0	0	0	0	0	167	0	55	230	0	0	251	0	0	94	66	3704.02	4.63397
73	0	0	0	0	59	0	0	78	74	0	71	70	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	3735.68	2.77774
0	0	0	84	179	0	0	0	86	0	74	0	69	0	230	0	0	56	0	48	0	0	0	0	0	0	0	0	66	0	0	3778.57	4.94773
0	0	0	0	0	0	0	0	87	0	77	0	0	0	232	0	0	50	76	0	0	59	0	0	0	231	0	0	0	94	71	3821.27	3.6952
76	0	0	83	0	0	232	64	0	0	78	0	0	51	0	0	0	61	0	0	0	0	56	0	232	0	0	0	0	0	0	3866.24	2.65056
0	0	0	0	181	70	221	0	0	0	0	0	0	0	0	271	0	56	0	0	167	0	0	0	0	0	255	58	0	0	0	3927.94	4.1474
0	0	0	86	169	0	0	0	89	0	77	67	72	0	0	280	0	0	72	50	0	0	0	0	0	0	0	0	0	0	0	3975.22	4.35131
65	0	0	87	0	0	0	0	0	0	77	71	72	45	0	0	0	0	0	53	0	60	59	0	0	0	0	0	0	91	0	4004.71	2.31875
58	77	0	0	0	0	0	0	0	0	0	79	0	52	0	0	71	0	0	0	174	57	0	0	0	0	252	0	0	0	0	4041.47	2.42272
0	0	0	0	0	0	0	57	0	72	0	74	0	56	0	0	79	0	71	44	0	0	0	0	0	0	0	58	0	99	0	4069.01	2.04275
0	0	0	83	0	0	0	0	89	75	0	0	0	0	0	270	0	0	0	58	176	0	0	0	0	0	0	67	0	0	75	4107.69	2.37363
0	0	182	0	0	0	220	0	0	83	0	0	0	0	0	0	0	0	0	43	0	0	0	235	225	0	0	0	0	0	63	4157.87	2.97025
57	0	188	0	0	0	225	0	0	75	75	73	0	0	0	0	81	0	0	0	0	0	0	0	0	229	0	0	0	0	77	4205.82	3.01719
64	0	0	81	177	0	0	0	0	0	0	0	0	54	0	279	0	61	0	0	0	0	0	0	226	228	0	0	54	0	0	4265.43	4.64738
76	70	0	0	170	0	0	0	0	0	0	0	0	0	234	276	0	0	0	0	0	0	0	228	0	0	250	0	66	0	76	4331.35	5.46676
0	78	0	85	0	0	233	0	0	0	0	78	0	0	236	0	78	0	70	0	0	0	0	0	237	0	0	58	0	0	0	4383.33	3.82001
0	0	0	0	0	70	0	0	0	0	72	76	0	0	234	0	0	0	69	58	167	59	0	0	0	0	0	0	0	0	0	4418.87	2.80116
0	0	0	0	170	0	0	0	0	0	73	72	0	0	0	0	80	59	0	54	171	48	0	0	236	0	0	0	66	0	0	4470.77	4.24981
0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	79	46	0	0	0	51	50	231	0	0	0	0	0	98	69	4502.44	1.73559
0	0	0	0	0	62	0	56	82	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	85	0	4530.71	2.27089
0	0	0	0	0	70	0	59	0	0	0	69	0	0	0	0	0	0	0	0	175	58	49	0	233	0	251	0	61	0	0	4579.03	3.38996
0	0	0	0	0	0	235	0	78	0	0	0	0	56	0	278	0	59	0	0	169	0	0	0	230	0	0	0	58	99	72	4639.16	3.21172
0	0	184	87	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	226	0	233	256	72	0	94	0	4694.04	4.21771
0	0	0	82	0	0	0	60	0	0	0	0	0	0	235	0	0	0	0	0	0	52	45	235	0	0	255	0	63	0	0	4739.32	4.01233
76	0	0	84	0	68	0	0	0	0	0	0	0	0	0	0	81	0	70	0	174	0	0	226	0	0	0	0	0	86	0	4780.05	2.50109
0	70	0	0	179	0	0	0	0	0	0	72	0	0	235	0	72	59	0	0	0	0	0	226	238	0	0	0	62	0	0	4839.29	5.45497
0	0	0	0	0	0	0	0	0	82	72	0	0	0	0	0	77	0	0	50	176	56	0	0	0	0	253	0	0	0	0	4874.54	2.08532
0	0	190	0	0	0	0	0	0	0	77	0	72	0	0	277	0	0	66	53	0	49	0	0	0	0	0	66	0	98	73	4916.93	2.02525
0	75	0	88	0	0	0	0	0	74	0	0	0	0	0	283	80	0	0	51	0	0	0	0	0	0	0	0	57	0	0	4946.47	1.58524
0	0	187	0	175	65	231	0	0	0	0	0	71	0	0	0	0	0	69	0	0	52	0	0	237	0	0	0	55	0	0	5004.02	4.63217
0	0	0	0	170	0	0	56	0	80	0	0	0	0	233	0	0	0	75	53	0	0	0	0	0	0	0	56	0	99	0	5043.21	4.28155
0	69	0	0	175	0	0	0	0	0	0	73	69	0	0	0	0	0	0	0	0	0	60	0	237	0	0	62	61	0	0	5083.76	4.29576
0	0	0	0	0	59	232	62	0	70	0	0	64	51	234	0	0	0	79	0	0	0	58	0	0	0	0	68	0	0	0	5127.16	3.48244
0	0	0	0	0	69	0	0	0	0	70	0	0	0	0	0	0	0	71	51	0	0	0	0	235	0	255	67	0	0	0	5168.04	2.51533
0	0	0	88	169	0	236	0	0	83	0	77	0	0	0	270	76	0	0	0	175	0	0	0	0	0	254	71	0	0	0	5238.26	5.04315
0	75	0	0	0	59	0	63	82	0	0	0	0	0	0	0	79	53	76	0	0	0	0	0	231	231	0	0	0	0	0	5285.14	3.48631
63	0	0	0	0	0	0	63	0	0	0	0	0	54	228	0	81	61	0	0	0	0	0	229	0	0	0	0	54	0	0	5321.82	2.73455
0	0	0	0	176	0	234	0	90	76	78	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	60	92	0	5365.96	4.11963
72	0	182	0	180	0	232	65	0	0	0	0	0	0	0	0	71	49	0	0	0	0	0	0	227	0	0	0	0	0	77	5423.58	4.07726
0	0	189	88	179	0	0	0	0	0	72	0	0	0	0	0	71	0	0	0	0	0	45	0	0	231	0	0	0	0	77	5469.84	4.29388
0	75	0	84	0	0	0	0	0	84	0	78	0	0	0	0	0	0	0	0	0	48	0	0	226	218	0	0	0	95	0	5511.21	3.29826
0	0	192	0	180	0	234	62	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	69	55	0	0	5560.03	3.67358
0	0	0	85	169	0	223	0	0	0	78	0	0	0	0	0	0	49	0	52	0	0	57	0	0	0	0	0	0	0	0	5597.26	3.49593
0	0	191	0	0	0	0	0	0	0	0	78	64	0	0	0	0	0	0	53	0	43	50	0	225	229	0	72	0	0	0	5642.62	3.4163
67	0	0	0	0	0	0	0	89	0	0	74	0	44	231	283	0	0	0	0	0	0	0	0	0	228	253	63	0	0	0	5699.79	4.29225
0	73	0	86	0	60	0	0	86	0	0	0	0	0	0	0	0	60	71	0	0	58	0	0	230	0	0	0	0	0	0	5736.1	2.53772
76	0	0	83	0	69	231	0	88	0	0	0	0	0	0	283	0	0	76	55	0	0	59	0	0	0	0	68	0	0	0	5785.65	2.96092
0	72	191	0	0	71	0	66	0	0	0	0	68	0	0	0	71	0	0	0	174	0	0	231	225	0	0	64	0	0	0	5842.82	3.47363
64	0	191	0	182	0	0	0	0	0	0	0	0	58	0	237	0	0	0	45	0	54	0	0	232	0	253	0	0	0	68	5909.7	4.52466
0	0	191	0	172	67	0	0	0	0	0	0	0	44	0	281	0	0	67	0	0	0	59	0	0	0	0	0	0	0	0	5952.83	3.09992
69	0	0	85	0	70	221	0	86	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	68	5994.71	3.2536
0	0	190	0	0	0	0	0	0	83	0	0	0	48	227	0	0	58	0	44	0	0	0	0	230	0	0	0	54	0	0	6036.41	2.7875
0	0	181	0	0	68	225	0	0	0	0	78	0	55	235	0	71	0	0	0	0	0	0	0	0	0	0	0	0	95	0	6079.26	2.71843
0	78	0	88	0	0	0	0	78	81	0	72	0	51	0	0	0	0	0	0	0	0	0	231	0	0	0	72	0	0	0	6114.24	3.15229
76	0	0	0	175	0	0	56	87	0	0	0	70	0	0	0	0	0	65	0	174	0	0	235	0	0	257	0	65	0	0	6177.72	6.15051
0	0	0	0	0	0	0	0	90	0	73	0	0	0	0	0	71	0	69	0	174	0	0	0	232	0	258	72	0	0	72	6231.13	3.45964
0	69	189	86	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	70	63	0	0	6263.27	2.32634
0	0	183	0	179	70	0	0	87	70	0	0	0	56	0	0	81	0	0	0	0	53	47	0	0	0	0	0	0	0	0	6305.45	3.72732
0	0	0	0	179	0	222	58	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	257	0	63	0	78	6364.19	4.97531
0	75	0	0	0	0	0	0	89	0	77	0	69	0	0	0	0	0	74	44	0	0	0	0	0	0	0	63	0	0	0	6387.16	2.16771
72	77	0	0	0	0	237	56	78	0	0	0	0	57	0	0	78	0	0	0	0	0	0	0	0	224	0	64	0	83	0	6432.98	3.4811
0	0	0	0	180	0	229	0	0	0	0	0	0	53	0	215	73	0	0	0	174	0	0	223	228	123	0	0	62	0	0	6509.32	5.68356
70	0	0	88	180	0	0	0	0	78	78	0	0	0	0	0	0	51	0	0	0	57	55	236	0	0	0	0	0	0	0	6555.23	4.1463
0	0	0	0	0	0	0	0	0	0	0	0	66	54	0	0	0	51	0	0	173	0	58	0	0	0	0	0	58	0	0	6575.6	1.58729
0	0	0	80	0	59	0	0	0	0	0	72	0	0	0	0	0	0	74	0	174	45	51	232	0	0	0	0	57	0	63	6617.88	3.39577
0	74	0	0	0	65	235	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	232	233	0	0	72	62	0	0	6669.62	3.64718
0	0	190	0	172	65	0	0	0	0	0	73	0	0	231	0	0	59	72	43	0	0	0	0	0	0	0	0	0	0	0	6713.7	4.17089
0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	275	79	58	0	0	174	0	0	232	233	0	0	0	66	0	0	6768.44	2.56627
0	0	187	0	0	61	0	0	0	83	0	72	0	0	0	0	0	0	0	0	0	59	0	225	0	228	0	0	0	0	77	6813.47	3.27573
73	77	0	0	0	0	0	0	0	73	0	74	0	0	0	272	76	57	0	0	0	0	0	0	0	234	251	0	0	0	0	6865.77	3.06319
0	0	191	0	0	0	0	60	0	0	79	0	0	58	0	0	0	0	0	0	0	0	0	224	0	234	258	72	0	0	74	6922.87	4.13201
0	0	187	80	0	60	0	61	0	0	0	71	0	0	0	265	74	0	0	0	0	0	0	0	0	0	255	0	0	0	76	6972.04	2.49314
0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	59	48	231	237	0	252	0	57	87	0	7021.1	3.51911
69	0	186	0	0	0	0	59	0	0	0	0	0	0	232	0	0	0	0	51	169	0	0	227	0	0	0	0	65	0	0	7066.73	3.52889
0	0	0	0	0	0	0	59	0	0	0	77	0	0	235	0	0	56	71	0	0	53	0	228	0	0	255	0	0	97	0	7117.54	4.02784
71	0	0	0	0	0	0	0	0	0	0	74	0	0	233	279	0	0	0	54	0	58	0	0	0	0	0	0	57	0	79	7153.15	2.32773
74	69	0	0	175	0	0	62	83	72	0	0	0	0	232	0	81	0	0	0	0	0	0	0	231	0	0	0	0	0	0	7206.15	4.97624
70	0	0	0	0	59	0	0	0	83	0	0	69	0	0	264	0	0	69	0	0	60	0	0	0	0	0	0	0	0	78	7238.68	1.47048
0	0	182	0	0	59	0	0	89	82	0	76	0	49	0	0	0	47	0	0	173	0	0	0	0	0	0	0	54	0	0	7275.76	2.64218
0	72	0	86	0	61	0	0	0	0	0	77	0	0	0	0	0	0	0	57	0	0	0	236	0	0	0	0	0	0	77	7306.92	2.56052
0	0	0	0	0	0	0	0	0	0	0	67	0	48	235	0	75	55	79	0	0	43	48	0	0	0	0	57	0	0	0	7337.31	2.35244
0	0	183	0	180	0	0	0	0	84	0	72	67	0	0	0	0	0	0	0	173	55	48	0	0	0	0	58	0	0	0	7381.13	4.10012
0	0	0	0	171	0	224	67	85	0	0	0	71	0	0	0	0	0	0	58	172	0	0	0	230	0	0	0	0	0	0	7436.67	5.0555
71	0	0	87	0	0	0	0	0	82	0	0	66	0	0	0	0	0	66	0	0	0	0	236	223	232	0	0	0	0	73	7491.24	4.18497
0	0	184	87	182	62	0	59	0	0	77	77	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7536.63	4.52143
63	0	0	81	0	0	0	0	90	0	0	0	0	0	0	273	0	0	67	0	0	55	0	233	0	0	0	71	0	0	0	7578.77	2.64625
0	77	0	0	0	0	221	0	0	0	77	0	0	0	0	0	70	0	71	0	171	0	0	224	0	0	0	0	59	0	64	7626.65	3.26934
64	77	0	0	0	60	0	0	88	0	78	78	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	72	0	0	0	7653.19	1.89443
74	74	0	0	0	71	0	0	83	76	0	0	0	0	236	0	0	0	0	59	0	0	0	224	0	225	258	0	0	0	0	7716.58	5.36817
70	76	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	49	0	57	0	0	0	0	0	234	0	68	65	0	76	7754.82	3.4602
0	0	0	0	0	0	229	63	0	73	0	0	0	55	0	269	78	0	0	0	169	0	50	0	0	0	0	0	0	85	78	7804.5	2.44266
0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	283	0	0	0	0	0	53	59	229	0	229	0	71	0	0	0	7849.23	3.15527
0	0	0	0	0	0	0	67	0	77	79	0	66	0	0	0	81	0	73	52	0	0	0	0	0	0	0	0	0	0	0	7872.68	1.69755
0	0	0	82	0	0	0	66	90	0	71	78	0	0	0	279	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	7913.75	2.75576
0	72	188	81	0	0	225	60	0	0	0	0	0	0	234	0	0	0	0	56	174	0	0	0	0	0	0	65	0	99	0	7966.31	3.84106
0	0	191	0	0	61	0	0	0	0	0	78	0	55	0	284	0	0	0	0	0	0	0	235	224	0	0	66	0	0	0	8020.8	2.69716
0	0	0	0	0	0	0	57	79	0	0	0	63	0	227	0	0	0	0	0	0	0	0	224	0	234	256	0	0	98	78	8079.27	5.2303
74	0	0	0	0	0	230	0	0	75	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	258	0	57	0	74	8116.73	2.30869
0	0	0	85	0	65	227	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	70	0	0	0	8150.46	2.66532
0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	268	79	0	67	51	176	0	0	0	0	0	0	69	64	91	0	8190.5	2.01287
70	0	0	80	0	0	237	0	83	0	0	0	0	0	0	278	0	0	0	0	0	0	59	0	0	0	0	0	0	97	0	8229.67	2.16538
76	0	182	0	0	0	0	0	0	0	0	72	0	0	0	187	53	0	0	40	67	0	0	147	219	234	0	0	0	0	0	8287.89	3.43429
0	0	182	0	0	0	0	63	0	79	0	0	69	0	0	0	0	54	72	58	0	0	0	232	0	0	0	63	0	0	0	8328.56	2.86335
0	76	181	83	0	0	0	0	0	0	0	0	0	0	0	0	0	61	79	0	0	0	58	0	235	0	0	0	53	0	0	8367.63	2.61398
59	0	0	0	0	62	0	0	0	0	0	0	0	56	0	278	0	0	0	0	0	52	0	0	0	0	253	55	60	97	0	8408.92	2.02944
0	71	0	0	0	0	234	0	0	0	0	0	66	42	231	0	0	0	0	0	177	59	0	0	0	0	257	0	0	88	66	8464.13	4.03311
0	0	0	87	179	0	0	0	0	81	73	0	0	0	235	275	80	0	0	0	0	0	0	0	232	0	0	71	0	0	74	8528.22	4.70663
0	0	0	0	0	0	0	67	0	0	72	0	0	0	0	0	0	0	79	55	0	0	0	0	0	0	0	0	61	0	67	8546.9	1.67892
0	0	184	0	0	0	0	59	0	0	0	0	69	0	0	278	0	61	79	0	0	0	0	0	0	0	256	65	0	91	77	8599.47	2.71454
0	75	189	0	0	0	0	63	0	70	0	73	71	0	0	0	74	49	75	0	0	59	0	0	0	0	0	0	0	0	0	8634.8	2.37564
