0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
0	73	0	0	0	66	0	62	0	83	0	0	63	0	0	0	0	0	0	55	172	0	0	231	0	0	0	0	0	0	0	37.7956	2.89094
70	0	0	0	0	0	0	55	0	0	74	74	71	0	0	0	0	0	79	0	0	45	0	0	223	0	0	61	0	0	0	35.4554	2.4677
0	0	0	0	181	0	0	0	81	0	0	0	0	0	0	269	0	0	0	0	0	47	59	234	237	0	0	0	0	0	65	58.8195	4.63508
0	0	185	0	0	70	0	0	90	71	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	252	0	58	99	76	44.7912	3.20548
0	0	186	0	0	70	231	0	0	79	0	0	0	0	0	0	0	53	0	52	174	0	0	0	0	0	254	0	0	0	74	54.0981	3.00144
0	0	0	0	0	0	234	0	82	77	78	66	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	65	97	0	33.5395	2.53101
0	71	184	0	0	0	0	64	0	0	0	0	0	57	236	276	0	48	0	0	0	55	0	0	0	0	0	0	0	0	74	42.9663	2.36633
75	75	0	0	0	0	0	0	85	0	76	78	0	0	0	0	0	49	0	0	0	44	0	236	0	0	0	0	0	0	0	33.8011	2.58964
68	0	0	0	182	0	0	61	88	0	0	0	64	0	0	0	81	0	0	57	0	0	0	235	0	0	0	0	0	0	0	43.8222	4.48118
70	0	0	0	173	0	0	0	0	0	0	0	68	55	0	0	0	49	0	0	176	0	59	228	0	0	252	0	0	0	0	57.0611	4.94982
0	69	0	88	0	63	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	44	0	0	233	226	0	0	0	94	77	49.186	3.85458
0	0	0	0	0	67	0	56	0	0	0	0	0	0	231	0	82	0	74	0	0	0	0	0	223	0	0	72	0	0	0	36.9418	2.4929
0	0	191	0	0	0	0	62	0	0	0	0	0	0	228	0	0	56	74	57	0	0	54	0	0	0	0	0	61	0	72	36.5053	2.95878
65	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	58	174	0	0	0	237	222	0	0	61	85	75	47.5204	3.56419
63	0	169	88	0	51	235	0	0	0	0	0	0	0	0	0	0	0	69	58	0	0	0	161	237	217	0	0	0	0	0	64.9274	4.37031
59	72	0	0	0	0	0	67	88	0	0	0	64	0	0	282	0	0	70	0	0	0	0	0	237	0	0	0	0	90	0	46.7725	2.85028
66	0	0	0	180	63	0	0	0	0	0	0	0	0	0	270	0	0	65	43	0	0	0	0	0	232	0	0	0	90	0	48.9789	4.03288
75	72	0	81	0	0	0	57	77	0	0	0	0	0	0	0	0	0	0	43	0	0	0	228	0	0	0	66	0	0	0	32.5301	2.83137
0	0	0	0	0	68	220	0	0	0	0	76	0	0	226	0	79	0	0	0	175	0	0	236	0	0	0	58	0	85	0	53.7676	3.68693
72	0	0	83	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	228	257	72	0	99	0	58.8007	3.99197
0	75	0	0	0	70	0	66	78	0	0	0	0	0	226	0	81	0	0	0	0	0	0	227	0	0	0	72	0	92	0	43.1314	3.4597
0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	77	0	76	0	170	0	0	0	232	229	0	71	58	0	77	49.7982	3.6795
0	0	0	0	180	0	228	0	83	81	0	0	0	0	234	0	0	0	75	0	169	0	0	235	0	222	0	0	66	0	0	76.0575	7.5264
0	74	0	81	173	0	0	0	0	0	78	0	0	0	0	283	76	54	0	0	0	0	0	0	0	0	0	62	0	0	0	41.5357	2.94517
0	70	187	87	0	0	0	0	85	81	0	0	0	0	225	0	0	60	0	0	0	0	55	0	236	0	0	0	0	92	0	52.4624	3.8149
0	0	0	0	0	0	0	0	0	0	0	0	0	56	229	276	76	0	73	0	0	0	0	0	237	0	256	0	58	99	0	60.0771	3.57104
0	70	0	0	0	0	0	0	0	0	0	0	69	0	236	0	81	0	0	0	0	0	0	0	237	218	252	0	0	0	0	52.2898	4.07001
61	0	190	0	0	0	223	0	0	0	0	0	68	53	0	0	0	57	0	0	0	0	0	236	0	0	0	0	0	0	0	41.0331	2.36817
0	0	0	84	183	0	0	0	89	0	75	0	0	0	0	281	0	60	0	0	0	0	0	0	0	227	0	0	65	99	0	54.949	4.88433
0	0	0	0	176	63	0	0	0	83	0	0	0	0	0	0	0	0	0	0	167	0	53	230	237	0	0	0	0	0	79	56.7141	4.69421
0	0	0	79	179	66	238	0	0	0	77	0	0	0	228	0	81	0	0	0	0	0	0	0	0	233	0	0	0	0	0	56.577	5.23864
0	0	0	83	0	67	230	0	0	73	0	0	67	0	229	0	0	0	76	0	0	0	0	0	236	0	0	0	0	0	0	49.4671	3.56658
0	0	186	0	0	0	238	60	78	84	0	0	0	0	0	0	0	0	65	0	0	56	0	0	0	234	0	66	0	0	0	48.6037	3.73875
0	0	0	0	173	0	0	0	0	0	79	76	0	49	0	0	70	0	0	0	0	0	0	0	227	220	0	71	0	0	70	51.929	4.63623
0	0	0	0	181	64	0	0	86	0	0	0	70	0	0	0	0	0	0	58	0	0	58	0	0	0	254	0	62	0	64	45.8305	4.90138
0	0	0	0	0	71	0	0	84	83	79	0	0	0	0	268	0	0	0	0	0	0	0	233	0	0	0	0	0	92	65	44.0626	2.42336
0	0	0	0	0	64	0	67	0	0	0	0	0	0	0	0	0	0	76	0	0	0	47	0	237	220	0	69	0	0	69	40.9639	3.08293
72	73	0	0	178	0	228	64	0	0	0	74	0	0	225	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	57.1098	4.73096
0	0	0	0	171	60	0	0	0	0	72	76	0	0	0	277	80	0	0	53	0	59	0	0	0	0	254	0	0	0	0	53.0411	3.77108
0	69	0	83	0	67	0	0	0	82	76	75	0	0	234	0	0	0	0	0	0	45	52	0	0	0	0	0	0	0	0	33.2998	2.84459
0	0	0	0	0	69	0	58	91	0	0	0	62	0	0	0	81	0	78	49	170	0	46	0	0	0	255	0	0	0	0	46.2019	3.51621
73	0	0	87	0	68	0	0	89	0	0	77	0	0	225	0	73	0	0	0	176	0	0	0	0	0	0	0	0	0	75	40.9995	3.20687
74	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	48	52	229	0	0	252	0	0	90	0	37.388	2.64808
60	0	0	81	0	68	233	0	0	81	0	0	0	0	0	0	0	59	77	0	171	0	0	0	0	0	0	0	66	0	77	45.1176	2.88581
0	0	191	0	0	0	0	57	0	0	78	0	0	0	0	0	73	0	0	0	0	45	0	228	0	229	254	69	0	0	0	55.6572	3.8041
0	0	0	0	0	0	219	0	0	0	0	0	63	0	0	0	76	0	66	0	0	0	0	234	231	233	0	0	0	98	0	58.2481	4.05423
67	69	0	0	170	0	0	0	0	0	0	0	0	46	233	0	0	0	0	0	0	0	0	0	226	0	0	0	54	99	78	48.897	4.61818
0	77	0	0	0	0	0	0	87	70	0	79	0	0	0	0	78	47	67	0	0	0	0	0	0	0	0	0	0	91	72	30.3929	2.32245
76	71	184	0	182	0	0	0	90	0	75	0	0	0	0	0	0	0	78	45	0	0	0	0	0	233	257	0	0	0	0	64.4189	6.03466
76	76	0	0	0	64	0	0	0	0	79	0	0	0	0	0	75	0	70	0	0	0	0	0	227	0	0	0	0	95	75	39.4894	2.06505
0	76	192	0	0	61	0	0	91	84	0	0	0	0	0	282	0	0	0	0	176	0	0	0	0	0	222	72	0	0	0	55.1535	3.03796
76	77	0	0	0	0	0	68	0	0	0	0	0	56	0	0	0	49	0	0	0	0	54	0	0	218	0	0	63	0	0	29.3928	2.64364
0	0	0	0	0	0	238	0	86	0	78	0	62	41	0	0	0	0	0	0	0	0	58	0	234	228	0	0	0	0	70	52.1768	3.97907
0	0	0	0	0	0	0	0	78	0	0	78	0	0	235	265	0	0	70	0	0	0	0	205	226	0	255	0	0	0	63	67.5676	4.68269
0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	282	0	0	75	0	0	0	54	233	234	226	0	56	0	0	0	66.9235	5.40446
0	0	0	0	0	69	0	0	0	0	0	0	0	0	229	0	0	61	0	0	0	0	46	225	234	0	0	68	0	0	0	43.4491	2.91919
0	0	0	0	0	0	0	0	0	73	0	77	0	0	0	0	81	51	0	52	0	0	0	230	0	0	0	66	0	0	66	32.0801	2.12067
0	0	0	0	0	0	0	0	0	0	0	0	69	0	235	0	73	54	67	0	0	54	0	0	0	0	0	72	0	0	78	28.8762	2.09224
0	0	0	0	0	61	234	61	0	0	0	76	0	0	234	0	74	0	78	53	0	0	59	0	0	0	0	0	0	93	0	45.2824	3.48654
0	0	0	0	0	71	0	67	0	0	0	0	0	58	0	0	80	0	0	58	0	0	0	0	0	0	0	63	0	0	75	21.448	1.29459
0	0	189	0	175	0	230	0	0	0	0	0	0	0	0	0	0	49	70	58	0	0	0	0	0	0	0	0	0	0	79	43.2569	3.6353
46	71	189	0	0	0	0	0	0	0	78	0	71	0	232	0	0	0	74	0	0	0	0	0	0	232	252	0	0	89	0	57.7852	4.5477
0	0	0	0	0	0	0	0	0	0	76	78	67	54	0	282	81	58	0	0	0	0	59	0	0	0	256	55	0	0	0	46.6896	2.3921
0	74	0	0	0	0	220	59	0	0	0	68	71	57	0	0	0	50	0	0	0	56	0	0	0	0	0	0	0	0	0	29.1827	2.1767
0	0	0	0	170	68	0	68	90	0	0	0	0	0	0	0	0	0	0	0	0	57	0	231	225	0	0	0	0	0	0	49.1454	4.54347
0	0	0	88	182	67	225	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	226	0	0	0	0	0	56.6301	5.32612
0	0	185	0	182	0	0	0	0	85	75	70	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	61	0	0	0	44.6519	4.07841
0	0	0	0	0	0	0	0	78	0	0	69	0	0	0	272	0	60	0	0	175	0	51	0	238	0	0	0	0	0	0	43.5868	2.32578
0	0	0	88	0	0	0	0	0	80	0	0	72	0	0	0	0	53	0	0	0	44	0	0	0	220	0	63	0	88	0	30.4244	2.456
0	0	0	83	0	0	219	0	0	0	0	0	0	0	232	272	0	51	0	0	0	0	0	231	234	0	0	0	0	0	0	59.6026	3.43686
0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	48	0	0	226	257	0	66	99	0	36.5145	3.30559
0	0	0	0	0	0	0	0	0	0	0	69	0	47	0	280	0	0	0	0	0	58	0	229	0	225	257	0	0	85	0	55.6343	3.65072
0	72	0	0	0	0	237	0	0	0	0	0	0	0	0	275	0	51	0	45	0	0	0	0	0	0	0	72	0	0	0	32.0472	1.35867
60	0	0	87	0	0	0	0	81	0	0	0	67	0	231	0	0	59	0	0	0	0	59	0	0	0	0	60	0	99	0	33.3363	2.8986
74	0	0	0	0	0	0	0	0	83	0	0	0	0	0	276	81	0	0	0	0	0	53	0	0	231	258	73	0	0	0	49.29	2.79548
0	0	0	0	0	67	233	62	0	84	0	0	66	49	231	0	0	0	72	50	0	0	0	0	0	0	0	0	0	0	76	44.4158	3.48837
0	76	0	0	0	0	0	0	0	81	0	78	68	41	228	0	0	0	0	50	0	0	0	235	0	0	257	0	0	0	0	49.8968	4.32615
0	0	188	0	0	0	0	0	0	73	78	0	0	55	0	269	0	0	0	0	0	0	0	0	236	219	0	0	0	99	78	57.3649	2.98108
0	77	0	0	0	0	237	0	0	83	0	0	0	0	0	0	0	0	72	0	170	0	0	230	0	0	0	0	0	94	76	47.9563	3.29272
0	75	0	0	0	65	235	0	0	0	0	67	0	0	0	282	71	0	0	0	0	53	0	235	0	0	0	58	0	0	0	50.3836	2.58358
0	0	0	0	0	0	0	0	81	0	0	0	0	50	0	0	0	0	78	57	169	0	0	0	0	0	250	56	57	84	0	40.9747	3.35254
0	0	0	0	0	0	0	0	78	0	0	0	65	0	0	274	0	60	0	0	169	59	0	227	232	0	0	0	0	0	0	54.0709	2.97212
60	0	0	0	0	0	0	0	0	0	79	77	0	0	0	267	0	0	0	58	0	0	0	0	0	0	0	0	0	97	68	29.1619	1.31571
0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	269	0	60	0	0	169	58	0	223	0	0	257	0	0	98	66	56.2654	2.78576
74	0	0	0	0	0	0	0	88	70	77	76	0	0	0	280	0	53	0	0	0	0	0	0	0	218	0	0	0	83	0	44.5991	2.77307
0	77	188	83	0	65	0	0	0	0	0	72	0	0	0	0	0	0	0	0	176	0	0	0	226	0	0	69	0	0	0	43.5909	2.7091
0	0	191	0	174	0	0	0	0	81	0	0	0	0	235	0	50	0	0	0	0	0	0	226	238	0	254	0	0	0	43	72.4056	5.82279
71	0	186	0	0	62	0	0	0	0	0	0	0	55	0	0	0	47	0	0	0	58	59	0	0	231	0	0	0	99	72	41.1285	2.55685
0	0	0	87	0	0	0	0	0	84	0	0	0	45	0	278	0	0	74	45	169	0	0	227	237	0	0	0	0	0	0	59.1501	3.43711
0	0	0	84	0	0	0	67	0	0	77	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	74	28.62	2.10393
0	74	189	0	0	0	233	0	0	75	0	78	71	0	0	0	0	0	0	52	0	0	0	0	0	0	248	0	0	0	0	45.8327	3.22255
75	76	185	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	257	72	60	0	78	39.2519	2.55405
0	76	0	0	0	0	0	0	87	0	0	67	0	0	236	0	0	0	0	0	172	0	0	0	0	0	0	71	0	93	0	32.8123	3.03513
0	0	0	0	0	0	0	0	89	77	0	66	0	0	0	283	0	0	69	0	0	0	0	0	0	232	0	0	61	90	0	42.3051	3.27326
0	77	191	0	178	0	0	0	90	0	0	0	0	58	0	0	78	0	79	0	176	0	58	0	0	0	0	0	0	0	0	49.6217	4.5765
66	72	0	0	0	0	0	63	0	0	0	0	0	0	0	0	77	0	75	0	0	0	0	0	235	0	0	56	0	89	66	36.8588	2.21529
0	0	184	88	0	59	225	0	0	0	74	0	70	0	0	0	0	0	0	0	0	0	0	234	229	0	0	0	0	0	76	58.5219	3.52339
0	0	0	0	0	70	231	0	0	75	76	0	0	0	0	0	0	0	0	51	0	0	0	0	237	223	0	72	0	0	64	52.0891	3.39224
71	0	0	0	0	0	0	0	88	0	0	76	0	0	234	269	74	0	66	0	0	54	0	230	229	0	0	0	0	0	0	62.9733	4.05039
0	0	0	0	178	0	0	0	0	0	0	0	69	0	0	0	78	0	0	0	176	57	0	231	0	0	0	63	56	0	0	44.4496	4.20838
67	74	191	89	173	63	0	0	0	0	0	0	0	0	0	276	0	0	75	0	0	0	0	0	0	0	0	0	0	0	77	51.2934	3.69234
0	0	190	0	0	0	229	67	0	0	0	0	69	0	0	0	0	0	79	0	0	50	0	228	235	0	0	0	0	90	76	61.2364	3.8985
0	0	183	0	0	69	231	0	0	80	0	76	0	0	0	0	0	0	74	0	0	59	54	235	0	0	0	0	0	91	0	53.3136	3.48121
0	0	187	0	0	61	0	0	0	0	0	0	0	0	0	0	75	0	78	0	0	0	0	0	0	233	0	0	0	0	78	32.5791	2.12186
0	0	187	0	178	0	0	0	0	84	79	0	70	0	0	0	0	0	0	44	175	0	54	0	233	0	0	0	0	99	0	59.0279	4.71831
75	0	0	0	0	59	0	0	0	0	0	76	0	45	0	0	79	0	0	0	175	52	0	0	0	0	0	72	0	0	0	27.8096	1.52184
76	0	0	86	0	0	0	0	0	0	0	0	62	47	234	0	0	0	0	51	172	56	0	0	0	0	0	0	0	0	0	32.8133	2.67821
0	77	0	0	0	0	0	68	83	84	79	0	0	0	0	268	0	0	67	0	0	45	0	0	0	234	0	0	0	0	75	47.9847	3.45885
0	0	0	0	181	0	0	0	89	0	0	0	0	0	0	0	78	0	0	56	0	0	0	0	232	222	256	67	0	0	0	60.661	5.57664
0	75	191	84	172	69	0	65	0	0	78	74	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5481	4.7633
0	0	0	0	0	64	0	0	0	79	0	0	70	0	0	0	0	61	0	0	0	58	0	0	0	234	0	59	62	0	0	30.1992	2.43155
0	0	0	0	0	0	236	0	0	75	0	0	69	0	235	0	0	0	76	51	0	0	0	0	227	0	0	71	0	0	0	47.4443	3.5153
70	0	186	0	0	70	223	0	0	0	0	0	0	0	0	0	0	0	0	54	167	0	0	0	0	221	255	0	0	0	77	60.3669	3.86023
0	0	0	0	0	0	237	62	0	0	78	0	61	0	0	278	0	45	0	0	175	0	0	223	228	0	0	0	0	0	0	64.2676	3.35801
0	0	0	0	0	0	0	67	0	83	0	0	0	0	0	0	0	59	80	0	0	0	0	230	232	225	0	0	0	98	70	55.2107	3.99082
0	0	0	84	0	0	225	0	0	84	0	0	0	0	0	168	0	0	0	0	0	57	0	235	234	0	257	0	0	95	0	67.0464	3.92749
0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	51	66	0	0	57	0	0	0	0	252	63	56	0	0	27.4835	2.06042
0	73	0	0	0	0	0	59	0	82	0	79	0	55	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	26.3924	2.51915
0	0	0	0	0	0	0	0	88	79	0	78	0	53	0	0	0	60	0	0	0	57	0	0	0	0	0	0	65	99	0	25.6099	2.18263
72	0	0	0	0	0	0	66	0	84	0	78	71	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	90	64	29.6872	2.20357
0	0	182	0	178	68	0	0	0	0	0	76	0	0	0	0	0	0	79	0	0	0	0	234	0	233	0	61	55	0	0	57.9427	5.61614
0	72	0	0	0	0	0	60	0	0	73	0	67	0	0	0	0	0	76	0	0	0	0	0	0	0	256	70	0	0	75	33.9684	2.63702
76	69	0	88	0	0	0	67	0	0	0	0	70	0	232	0	0	0	0	0	0	0	0	234	0	0	255	0	0	90	0	51.5737	4.26594
0	0	185	0	182	0	234	62	0	0	0	0	0	0	232	283	0	0	0	0	0	0	0	0	0	0	0	71	0	0	66	58.5286	4.44812
76	0	189	0	180	0	0	0	0	83	0	0	0	0	0	0	0	0	78	0	0	44	52	0	226	0	0	0	0	0	0	48.1142	3.94633
0	0	0	0	0	70	0	0	0	76	0	0	0	0	228	0	0	0	0	43	0	0	0	235	0	232	0	72	65	0	75	48.0353	4.21438
0	77	0	0	0	58	0	62	0	73	74	76	62	0	0	277	0	0	0	0	0	0	0	0	0	230	251	0	0	0	0	54.9131	3.75791
0	0	184	0	0	0	0	0	79	0	0	0	0	0	235	0	0	0	75	59	174	0	0	0	0	0	0	72	63	0	76	43.3615	3.63192
0	77	0	88	0	0	0	66	0	0	0	0	72	0	234	0	0	0	74	58	0	0	0	0	0	0	0	0	0	0	0	28.6268	2.96571
64	0	191	0	0	0	0	0	0	80	0	0	0	55	0	0	0	0	76	0	0	0	0	0	237	0	256	70	0	0	0	49.0738	2.86773
60	0	0	0	179	70	0	0	0	70	0	0	0	0	235	276	0	0	0	0	0	0	57	0	237	0	0	0	0	95	0	59.9612	4.4313
74	75	0	0	0	0	0	0	0	70	0	75	0	0	0	0	71	0	0	0	171	0	55	0	0	218	0	0	0	99	0	39.5489	3.00312
68	0	0	85	0	0	0	0	0	84	76	0	0	51	0	0	0	0	69	0	0	0	57	0	0	0	0	0	0	0	79	26.6305	1.90392
73	0	0	84	0	0	237	65	0	70	0	0	65	0	0	280	0	0	77	45	0	0	0	0	0	0	255	0	0	0	0	56.6677	3.42724
0	68	0	0	0	0	0	0	0	0	0	77	0	50	0	0	0	62	0	0	0	47	0	234	227	0	253	0	0	0	0	49.5159	3.32032
0	0	188	0	0	65	0	0	83	0	0	0	62	0	0	0	0	0	71	0	176	0	0	0	230	0	0	0	0	0	76	45.5096	2.91323
50	0	190	45	0	0	0	67	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	237	0	218	0	0	90	0	56.1956	3.71238
68	70	0	0	0	0	0	67	90	74	78	0	0	0	0	0	0	0	75	0	0	0	53	0	0	232	0	0	0	0	0	38.1387	3.50821
0	0	0	0	0	0	233	0	86	82	0	78	0	0	0	0	0	0	78	0	0	0	0	235	234	0	0	0	63	0	0	53.8452	4.19503
0	0	191	83	182	0	231	0	88	0	0	0	0	47	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	56.157	4.24942
63	0	0	88	0	0	0	59	88	0	0	76	0	0	0	283	0	0	0	0	0	0	0	230	0	0	0	72	0	0	0	42.5329	2.88521
0	77	182	83	0	0	0	0	0	0	78	0	0	0	0	0	0	0	72	0	0	0	50	0	233	0	254	0	0	0	0	49.1297	3.20564
0	0	0	0	0	0	0	65	0	71	0	0	68	0	0	0	0	61	0	0	0	52	0	0	234	227	0	64	0	0	0	39.1575	2.84193
0	0	0	0	0	70	0	58	0	70	0	0	0	0	225	0	0	59	0	0	0	57	49	0	0	0	0	0	0	0	0	25.2078	1.88262
0	75	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	74	53	0	54	0	0	0	221	0	72	0	0	77	30.8728	2.8084
76	0	0	0	176	0	0	0	0	83	75	77	0	56	0	0	0	53	75	0	0	0	0	233	0	0	0	0	0	0	0	47.8218	4.35066
0	0	0	0	175	0	0	66	89	0	0	0	0	0	229	0	81	56	0	0	0	0	45	0	0	0	0	0	0	98	0	40.1995	4.21778
