0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
0	73	0	0	0	0	230	59	0	0	0	72	71	52	0	0	78	0	0	0	0	0	0	0	230	0	0	0	64	0	0	3152.75	3.08922
73	0	190	0	0	0	0	0	0	0	0	0	0	54	231	0	0	60	0	55	0	56	0	234	231	0	0	0	0	0	0	3206.87	3.40273
0	0	0	81	175	0	0	0	0	0	72	0	0	0	0	284	0	0	0	0	176	0	0	234	237	0	0	0	0	99	0	3272.98	4.66672
65	0	0	86	0	0	237	0	87	0	0	74	71	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	100	0	3309.67	3.02835
0	77	0	87	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	221	254	64	0	95	0	3349.5	3.33536
0	0	0	0	0	70	0	0	0	0	0	77	0	0	231	0	81	49	66	0	0	0	0	234	0	0	0	69	0	0	0	3389.12	2.89025
0	70	188	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	230	0	0	63	92	72	3432.96	4.4272
0	0	190	0	173	70	0	0	0	83	0	0	0	0	0	0	0	0	0	0	176	57	0	0	228	0	0	0	60	0	0	3484.77	4.09421
0	75	0	0	0	0	0	64	0	70	0	0	72	0	0	265	0	0	66	0	0	0	0	0	233	235	0	0	0	0	0	3534.13	3.3162
0	0	0	0	0	68	235	0	0	0	0	78	71	0	0	0	0	0	0	59	0	53	0	0	237	220	0	0	0	0	0	3582.51	3.52851
76	76	0	0	0	62	0	0	0	80	0	77	0	0	0	277	0	0	0	0	175	60	0	0	0	0	0	0	0	95	0	3623.61	1.99489
0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	48	69	53	0	58	56	0	0	220	0	64	0	0	79	3656.61	2.64889
0	0	0	0	176	68	0	0	77	0	0	0	65	0	229	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	77	3692.4	4.05554
0	69	0	85	0	0	0	0	0	0	79	0	0	0	0	279	0	0	79	0	0	51	51	0	0	0	0	0	0	0	0	3722.45	1.62819
0	0	0	0	172	0	0	0	90	84	73	0	68	0	0	0	0	0	77	0	176	0	52	0	233	0	0	0	0	0	0	3776.44	4.98634
0	0	0	0	0	0	0	65	0	80	0	0	0	0	0	276	71	61	0	0	174	0	59	0	228	227	0	0	0	0	0	3833.02	3.10514
0	72	0	0	0	61	0	0	90	0	0	79	0	48	0	271	0	59	0	0	0	0	0	0	0	0	0	65	0	0	0	3865.67	1.84748
59	76	0	0	178	0	0	65	0	0	76	74	61	0	0	266	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	3908.46	3.6624
0	0	0	0	179	67	0	65	0	0	72	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	257	0	0	0	77	3953.67	4.01633
0	0	0	0	167	63	0	0	0	82	0	0	0	43	0	0	75	0	0	0	172	0	59	0	0	0	0	0	64	97	0	3994.14	3.66882
0	0	0	81	0	0	0	0	0	0	0	0	64	55	0	0	75	0	0	0	0	0	0	0	229	0	0	0	0	96	65	4024.72	1.83651
0	0	0	0	0	0	226	0	0	0	80	0	67	51	0	0	0	0	0	0	0	47	0	0	0	234	0	0	0	0	63	4059.17	2.6
68	0	0	86	177	68	234	67	78	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	4113.57	5.22986
65	0	191	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	58	176	58	59	0	0	231	0	0	0	0	0	4152.7	2.77734
0	74	0	0	180	66	0	0	88	0	0	75	0	0	0	0	81	0	0	0	172	0	0	0	0	232	256	0	0	0	0	4213.67	5.83742
0	0	184	86	0	0	0	0	0	83	0	0	0	52	0	0	0	56	0	0	0	0	55	232	0	0	0	0	0	0	71	4251.52	2.45408
73	72	0	0	0	0	0	0	0	0	0	77	0	47	0	0	0	52	75	0	172	0	0	234	0	226	0	62	0	0	0	4302.27	3.97689
73	0	182	0	0	0	0	0	0	0	0	0	67	55	234	0	75	0	0	0	174	0	0	0	0	0	0	0	63	96	0	4343.7	2.84248
0	68	0	0	178	0	0	0	0	81	0	77	0	44	235	0	0	61	0	0	0	0	52	0	0	0	0	0	0	0	0	4382.01	4.2335
67	0	0	0	0	70	0	0	90	0	72	0	0	0	0	0	71	0	66	0	174	53	0	0	0	228	257	0	0	0	0	4436.36	3.87782
0	72	0	0	0	71	0	64	0	83	0	0	62	0	0	0	0	0	0	0	169	0	0	232	0	0	0	0	0	96	0	4475.13	2.82399
0	74	0	0	0	69	237	65	0	0	0	0	0	0	231	262	0	0	0	0	0	0	0	0	0	220	253	71	0	0	0	4539.04	4.37052
0	0	186	0	0	69	222	0	80	0	0	0	0	57	228	0	0	59	0	52	0	0	0	227	0	0	0	0	0	0	0	4593.21	3.79841
0	0	0	86	0	0	223	0	0	0	73	0	0	0	230	0	0	0	0	57	0	55	0	0	0	0	0	0	0	0	0	4624.17	2.40734
0	0	0	0	170	0	0	0	90	0	77	0	63	0	0	0	0	0	0	0	169	0	50	0	229	0	0	0	0	84	0	4672.01	4.40372
0	68	0	0	0	68	0	0	0	79	0	0	62	0	229	0	0	0	0	0	0	0	0	230	0	0	257	0	0	0	74	4719.73	3.74478
0	0	191	0	0	67	237	0	0	75	0	0	0	0	0	280	0	0	0	0	168	57	48	0	0	0	253	0	0	0	0	4780.66	2.91046
0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	78	0	0	54	0	46	57	231	0	234	0	0	0	98	0	4819.9	3.04505
73	0	187	0	172	64	234	0	88	0	0	76	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	75	4870.63	4.432
75	0	0	85	0	0	0	0	0	0	71	0	68	0	0	0	0	0	0	0	0	46	0	232	0	234	251	0	0	0	0	4919.86	3.85993
0	75	0	0	170	0	0	0	0	0	0	75	0	0	0	0	81	0	0	0	176	0	56	235	0	0	0	0	0	0	0	4963.69	4.21195
69	0	0	0	179	59	0	0	0	0	0	0	0	0	0	0	0	0	79	56	0	47	0	0	0	0	0	0	0	0	74	4994.38	3.09045
0	0	0	84	176	0	0	0	0	0	73	0	0	47	0	0	0	0	69	51	0	0	0	0	0	225	0	70	0	0	0	5035.46	4.46769
0	69	0	0	177	0	222	66	0	0	0	78	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	5077.97	4.82624
0	77	0	0	0	0	225	66	0	0	0	0	0	0	232	0	0	57	0	0	0	0	0	0	237	0	0	64	0	94	0	5124.23	3.14755
74	73	191	0	178	0	0	66	0	0	77	0	0	0	227	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	5170.04	4.42478
0	0	0	0	0	63	0	0	0	70	0	0	0	0	0	0	0	58	0	0	173	43	0	229	237	225	0	0	0	0	71	5226.26	3.66905
0	77	0	0	0	0	0	0	87	84	0	0	0	0	0	0	81	50	0	0	0	0	57	0	0	218	0	0	0	89	68	5262.54	2.90018
0	0	0	0	175	64	0	0	0	0	0	0	0	49	0	0	0	0	79	0	174	0	0	0	0	226	251	0	0	0	75	5318.24	5.16676
71	0	186	0	0	0	0	0	83	0	0	0	68	0	234	0	0	55	0	52	175	0	0	0	0	0	0	0	0	0	0	5357.82	2.93549
72	0	0	0	179	0	0	0	0	0	70	0	66	0	0	0	81	54	0	0	0	0	0	0	228	0	255	0	0	0	74	5412.83	4.15325
0	69	190	86	0	0	0	0	0	0	0	77	0	0	0	0	0	0	77	58	0	0	59	0	0	0	0	0	65	0	75	5446.07	2.87699
61	0	0	0	0	0	0	67	0	0	74	0	0	0	0	0	69	61	0	0	174	0	0	0	227	0	256	0	0	0	0	5493.5	2.53122
0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	71	51	0	0	0	0	45	228	224	0	0	72	66	0	0	5538.06	3.19905
0	0	0	82	0	0	237	0	89	0	0	0	0	0	0	279	0	0	0	0	172	0	55	0	236	0	0	0	0	99	74	5597.77	3.38616
0	0	191	0	0	0	219	62	0	0	0	0	71	40	0	0	0	0	71	0	0	0	0	0	0	0	0	0	63	0	0	5629.95	2.36575
0	0	0	0	0	68	0	63	0	0	0	0	0	0	228	276	0	48	74	53	0	0	0	0	0	0	0	59	0	91	0	5670.33	2.35759
0	0	192	0	0	0	0	0	0	0	78	0	71	59	0	0	0	0	0	0	0	0	59	0	233	222	0	73	63	0	0	5717.82	3.48502
0	75	0	82	0	0	0	67	0	0	73	68	0	58	0	0	0	53	0	0	0	43	0	0	0	224	0	0	0	0	0	5751.33	2.90812
67	0	0	84	0	0	0	0	0	0	0	0	70	0	0	0	76	61	0	0	171	55	50	0	233	0	0	0	0	0	0	5791.65	2.25098
0	77	0	0	0	0	236	0	0	0	0	0	71	0	0	0	0	0	72	0	168	0	0	223	231	0	0	70	0	0	0	5846.41	3.72895
0	0	0	0	0	0	0	63	0	71	0	0	70	0	228	0	0	0	70	52	0	51	0	0	0	232	0	0	58	0	0	5884.92	3.92059
75	0	0	88	0	0	0	58	79	0	0	0	0	0	0	271	75	0	77	0	0	0	53	0	0	219	0	68	0	0	0	5932.15	3.2671
66	0	0	0	0	0	0	0	81	0	0	0	0	51	225	0	73	0	0	52	0	0	0	0	0	225	256	61	0	0	0	5980.56	4.07195
0	0	0	0	0	0	0	0	0	77	0	74	65	0	0	0	0	55	70	0	168	44	0	235	235	0	255	0	0	0	0	6042.62	4.22325
0	0	188	0	0	0	0	0	84	0	77	0	0	0	231	0	0	45	0	0	0	0	46	0	0	0	252	0	0	0	0	6083.33	3.01302
63	77	0	82	0	0	224	64	0	0	0	0	0	0	234	0	0	0	69	0	0	0	49	0	0	0	0	0	0	95	71	6127.26	3.55057
0	77	187	0	0	0	235	60	86	0	0	72	0	0	233	0	80	53	0	0	0	0	0	0	0	0	0	72	0	0	0	6176.7	3.62707
75	0	0	83	0	59	0	0	0	71	0	0	0	0	229	268	0	0	0	0	0	0	0	0	231	0	0	0	0	99	0	6224.82	2.56623
0	0	191	0	0	59	220	0	0	0	0	0	0	0	0	281	0	0	70	0	0	0	55	0	0	0	0	71	0	94	0	6269.68	1.9781
0	77	0	0	0	0	0	66	0	0	0	0	71	58	235	0	0	51	0	0	167	0	0	234	0	0	0	0	0	0	0	6311.87	3.47864
0	0	0	0	168	0	0	0	0	0	0	0	0	0	231	277	0	54	0	0	0	0	56	228	0	187	252	67	0	0	0	6382.38	5.81803
0	0	0	85	179	0	0	0	0	0	79	0	72	43	0	0	76	0	78	53	0	0	52	0	0	0	0	0	0	0	0	6420.24	3.9047
77	0	0	81	0	70	223	0	0	0	0	79	0	0	0	0	78	57	0	0	0	0	57	234	0	0	0	0	0	0	0	6465.47	2.78782
0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	53	0	45	0	0	232	232	249	0	0	0	0	6515.53	3.19675
0	0	191	0	0	0	236	0	0	82	80	68	66	0	0	281	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	6560.99	2.17585
67	0	189	88	0	63	0	0	0	77	0	0	0	0	0	280	0	0	0	0	173	55	0	233	0	0	0	0	0	99	0	6618.75	2.82445
0	0	0	0	0	0	237	0	0	84	76	0	0	0	0	279	0	0	79	49	0	47	0	0	0	0	0	0	0	0	0	6657.03	1.8226
0	74	0	0	0	0	0	0	90	0	76	0	0	0	0	0	0	0	70	0	168	0	0	0	0	0	257	0	0	90	70	6698.45	3.123
0	0	0	0	178	66	0	0	0	83	77	0	0	0	233	277	0	0	0	0	0	0	0	0	0	0	0	0	66	85	0	6746.49	3.99073
0	0	0	0	168	63	232	67	0	0	0	0	0	0	0	270	0	0	0	0	0	57	0	0	0	0	254	72	0	0	76	6805.8	4.19863
64	69	0	0	0	0	0	0	90	0	78	0	0	0	235	0	0	0	0	0	169	57	0	0	0	0	256	71	0	0	0	6852.9	3.67664
0	0	188	0	0	67	0	0	90	0	77	0	0	0	0	268	0	0	80	0	166	0	57	0	0	0	0	0	0	86	0	6901.01	2.54505
63	0	0	0	0	0	0	0	0	69	0	0	0	0	0	278	0	0	0	55	0	0	51	0	0	234	0	67	0	96	0	6939.43	2.31255
0	0	0	0	0	0	0	57	81	0	74	0	71	0	0	0	0	49	0	0	0	59	0	0	0	0	250	0	0	98	75	6975.96	2.65745
0	0	0	0	183	0	0	0	0	80	0	78	0	0	0	0	0	0	77	0	0	46	0	234	0	0	0	0	56	83	71	7021.68	4.70218
60	0	0	0	176	0	0	0	0	81	0	0	0	55	0	0	0	0	66	0	0	48	0	223	0	0	255	0	0	0	0	7072.17	4.58345
68	0	0	0	0	0	0	0	0	84	0	0	0	54	0	282	79	0	0	55	0	0	0	0	0	0	255	71	0	0	67	7116.39	2.04279
70	76	183	0	172	64	0	61	0	81	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	219	0	0	0	0	0	7164.54	4.54229
0	77	0	0	0	0	221	0	86	0	0	0	0	0	0	0	70	54	0	0	0	0	0	0	224	224	0	0	59	91	64	7218.5	3.90078
0	0	0	0	0	0	0	65	0	0	0	0	0	58	0	265	75	0	79	0	0	47	0	0	233	0	0	69	0	98	72	7265.77	2.25281
0	68	188	0	179	71	0	0	0	0	0	0	0	0	228	277	0	0	0	0	177	0	0	0	0	0	0	67	63	0	69	7326.81	4.74031
0	0	0	80	0	0	237	64	0	0	0	0	0	0	0	277	73	0	0	0	0	0	0	0	0	0	252	0	0	0	68	7373.12	2.34233
75	0	0	0	0	0	0	0	0	76	0	0	0	0	0	279	0	0	0	0	169	0	0	0	227	234	0	63	0	96	0	7426.86	2.9066
0	0	187	0	172	0	0	64	0	0	0	0	0	0	0	276	0	0	0	0	0	57	59	0	230	0	256	0	0	0	0	7489.51	4.34429
74	0	0	85	182	0	0	0	0	0	0	0	66	0	0	279	0	0	0	0	0	59	0	0	0	0	255	0	0	0	68	7539.74	3.90431
0	0	0	0	0	0	0	66	0	84	0	74	0	0	0	281	0	0	71	0	173	0	0	0	0	0	249	0	0	96	74	7591.1	3.04736
0	0	182	87	0	62	235	0	0	75	0	66	0	52	0	282	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	7649	2.81222
68	0	0	0	0	67	0	62	0	0	0	0	64	0	0	0	72	0	0	0	0	0	0	0	0	0	257	0	0	0	0	7676.38	1.66587
0	0	0	0	0	68	0	0	0	0	0	72	0	0	0	0	0	0	79	0	0	51	59	231	0	233	0	72	0	0	0	7717.24	3.45552
0	0	0	0	0	60	234	0	0	0	0	0	69	0	0	281	0	0	0	0	0	0	52	0	236	0	252	0	0	0	74	7775.01	2.94304
75	0	0	0	182	0	233	0	0	74	0	78	0	45	0	0	0	58	0	50	175	0	0	0	0	0	0	0	0	0	0	7824.02	4.22053
0	71	0	83	0	0	222	0	0	72	0	0	0	0	0	283	80	0	0	0	0	0	53	0	237	0	254	0	0	0	71	7888.9	3.42696
69	0	0	82	0	0	234	0	0	0	73	0	0	0	0	281	0	0	76	0	167	0	0	0	201	221	0	0	0	0	68	7956.23	3.87482
0	0	0	0	171	0	0	0	0	75	0	0	0	56	230	0	0	61	0	0	173	0	0	230	0	0	0	0	0	0	0	8005.11	4.58612
0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	75	0	69	0	174	0	0	234	233	0	0	0	54	0	0	8056.62	3.26406
0	76	0	0	0	0	0	0	82	76	79	0	0	0	235	0	0	0	0	44	0	0	0	236	0	0	0	72	0	0	0	8096.57	3.52526
0	0	0	0	0	0	232	66	0	77	72	0	69	58	0	0	81	0	0	0	0	55	0	0	0	228	0	0	0	0	0	8139.06	3.06449
0	77	0	86	176	0	0	0	0	0	74	0	0	57	226	0	0	0	0	52	0	56	0	0	0	0	0	66	0	0	0	8179.82	4.38878
0	77	0	0	0	62	231	65	0	84	0	0	0	0	0	0	0	0	78	0	176	0	0	231	0	0	0	0	0	0	0	8228.02	3.39473
0	0	187	0	0	69	0	0	90	0	78	0	66	0	0	277	0	0	76	0	175	0	0	0	0	0	0	0	63	99	0	8279.51	2.97682
0	71	0	0	0	0	221	0	0	0	77	0	0	53	233	0	0	0	79	0	0	0	0	0	225	219	256	0	0	48	0	8348.02	5.15673
64	76	0	0	0	0	0	66	0	0	0	0	0	43	0	0	0	50	0	0	0	0	0	229	0	229	0	0	0	89	0	8386.76	3.05893
68	74	0	87	0	0	0	0	0	0	0	0	71	55	0	0	0	0	76	56	0	0	0	0	0	221	0	0	0	0	0	8419.47	3.0404
0	0	189	0	0	0	0	0	0	0	0	0	0	0	232	267	0	46	0	0	0	50	0	0	0	0	257	0	0	0	0	8462.6	2.19389
0	0	0	0	0	70	0	0	87	0	0	0	0	57	0	274	0	0	0	0	177	57	0	228	0	0	255	0	0	0	0	8518.34	3.2871
0	0	188	0	0	0	227	0	0	0	0	78	0	0	0	0	0	0	76	56	0	51	0	0	232	0	0	0	0	84	78	8567.82	3.01831
0	74	185	86	176	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	235	0	0	0	57	0	88	0	8614.34	4.11741
70	0	183	0	182	0	223	56	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	54	57	0	0	8662.91	4.5813
0	74	0	0	0	0	234	0	0	84	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	257	0	61	98	74	8712.47	2.79327
0	74	0	0	0	0	0	62	0	0	0	71	0	0	0	0	0	0	0	0	175	48	54	0	0	0	0	0	63	99	73	8742.25	2.5368
65	0	0	0	182	0	0	0	0	0	0	0	0	54	231	278	0	0	0	0	0	55	51	0	0	0	0	0	0	0	64	8786.47	3.70626
0	0	0	87	181	0	0	0	90	84	0	0	0	0	0	0	0	0	0	0	0	0	59	0	230	0	0	0	0	90	0	8829.92	4.34012
0	0	0	87	0	0	0	65	89	0	0	0	0	0	234	0	77	0	0	0	169	0	0	0	0	0	0	0	0	86	72	8867	3.09503
63	0	0	0	171	0	0	0	0	0	0	73	0	0	0	281	0	0	73	0	0	47	0	0	0	0	0	0	0	91	71	8907.84	3.18487
