0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
0	77	187	0	0	65	0	0	0	0	0	0	68	0	234	0	0	58	0	0	0	0	54	0	0	224	0	0	0	0	69	2632.42	3.45794
0	0	0	0	0	70	228	0	0	0	0	0	0	0	0	0	0	0	0	57	0	60	0	0	237	230	0	60	0	95	78	2683.79	3.35613
63	0	0	0	0	0	0	0	0	0	72	0	0	57	235	0	0	0	0	0	0	0	0	234	237	230	0	0	0	99	0	2739.81	4.20761
69	71	191	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	174	0	0	0	237	220	0	0	0	0	0	2787.3	2.98112
0	73	0	0	0	62	0	0	0	0	0	0	69	0	0	0	0	0	79	45	176	0	0	224	0	234	0	66	0	0	0	2835.39	3.96949
63	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	233	0	0	57	66	93	0	2865.46	2.26991
61	77	0	0	0	0	0	0	0	0	76	0	71	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	64	98	66	2896.62	2.71113
0	0	0	80	0	66	0	66	89	0	0	78	0	49	0	284	0	58	0	0	0	0	0	0	232	0	0	0	0	0	0	2943.68	2.7083
0	0	191	0	0	0	0	0	84	0	77	0	0	0	0	0	0	57	0	46	0	54	0	234	0	219	254	0	0	0	0	3000.87	4.17083
65	77	0	85	168	70	0	60	85	0	0	0	0	0	0	280	0	0	0	53	0	0	0	230	0	0	0	0	0	0	0	3058.38	4.81831
0	0	191	0	0	0	235	0	0	79	0	0	66	42	0	0	80	0	0	0	0	0	0	230	0	0	249	0	0	0	77	3115.79	3.50223
0	0	0	81	0	0	0	66	88	0	0	76	0	0	0	277	0	61	0	0	0	55	51	231	231	0	0	0	0	0	0	3172.65	3.62655
59	0	0	86	0	0	233	64	0	0	0	70	0	56	0	0	81	0	0	0	0	0	0	234	0	225	253	0	0	0	0	3236.37	4.78647
0	0	0	0	0	0	0	63	0	0	74	0	71	0	0	283	69	54	0	0	176	0	58	0	0	0	0	0	0	91	0	3276.16	1.79241
0	0	0	0	0	0	0	0	0	84	0	0	71	0	0	0	0	0	0	0	174	48	0	0	235	223	0	0	0	0	74	3318.15	3.02327
0	70	0	0	0	0	0	0	0	0	0	77	0	0	233	0	0	49	0	53	0	0	0	235	0	0	0	0	55	91	76	3358.03	3.47433
74	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	53	0	231	0	233	0	0	60	0	0	3394.92	3.24642
0	0	0	0	182	70	233	0	0	0	79	0	64	52	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	3433.59	3.61238
0	77	191	0	0	0	0	0	78	84	0	0	0	0	0	0	0	0	0	0	0	59	55	0	0	0	0	0	0	0	78	3460.58	1.98082
69	0	0	0	0	66	0	65	0	69	0	0	0	51	232	0	0	57	0	0	0	0	0	0	234	0	0	57	0	0	0	3501.66	2.63753
0	0	189	0	172	0	237	0	89	0	0	78	61	0	0	0	0	53	79	0	0	0	0	0	0	232	0	0	0	0	0	3560.82	5.6284
0	0	190	0	0	0	0	0	0	77	0	0	0	54	0	0	0	55	0	0	175	51	0	0	0	0	0	65	0	0	0	3589.88	1.4662
0	0	0	0	0	0	237	63	0	0	79	0	68	0	232	0	72	0	0	0	0	0	0	0	0	224	255	0	0	0	0	3644.18	4.24781
70	0	0	0	0	70	0	0	0	0	0	0	0	0	229	0	0	55	0	53	174	0	0	0	237	219	0	0	0	96	66	3701.21	3.90284
0	0	0	85	0	0	0	0	0	0	0	71	0	0	0	0	81	58	0	0	176	0	51	0	0	0	0	61	0	0	0	3726.96	1.65379
0	0	0	0	0	0	223	0	0	0	79	0	0	0	0	0	0	58	0	0	0	0	0	0	228	0	252	71	0	98	70	3777.19	2.73585
60	0	0	0	0	70	0	0	79	0	0	0	71	0	0	0	0	61	0	0	0	0	0	222	0	218	250	0	0	0	0	3826.76	3.82568
0	72	182	0	177	67	235	0	82	0	0	76	0	0	0	273	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	3894.22	5.0607
64	78	0	85	0	0	0	0	0	0	0	0	63	0	0	0	0	60	0	53	0	48	0	0	0	0	0	68	58	0	0	3918.48	1.9407
0	0	0	0	0	66	226	56	88	72	75	0	69	0	0	0	0	60	79	0	0	0	0	0	0	0	0	0	0	0	0	3957.14	2.74351
0	76	0	0	172	0	0	0	86	0	79	0	0	52	0	0	70	0	0	45	170	52	0	0	0	0	0	0	0	85	0	4001.07	4.11458
0	77	0	0	0	68	0	61	0	81	0	0	0	0	0	0	0	58	0	0	0	46	60	0	0	0	0	0	67	100	0	4027.89	1.97883
58	73	0	0	0	0	0	66	0	0	71	0	0	0	0	276	0	0	79	0	0	57	0	0	0	224	0	60	0	0	73	4072.46	2.80804
0	73	182	0	0	0	235	64	0	0	78	74	0	42	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109.04	2.22426
0	0	0	0	0	0	234	67	0	72	79	0	0	0	232	0	0	0	0	56	0	0	0	0	0	0	0	65	0	0	0	4143.63	2.67293
0	73	0	0	0	0	0	0	0	0	0	78	0	0	0	0	70	0	0	0	0	0	0	0	224	0	0	0	0	0	75	4167.93	1.51148
0	74	0	85	0	71	0	0	0	73	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	73	4205.51	2.97938
0	0	190	0	0	60	232	0	78	73	0	0	0	0	0	266	0	0	0	0	0	0	57	0	0	0	255	0	0	0	0	4260.17	2.91825
0	74	0	81	0	0	0	0	85	0	0	75	0	0	0	0	80	0	0	48	0	49	0	0	0	0	257	0	62	0	0	4296.89	3.21997
76	0	190	0	176	0	231	0	86	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	57	0	93	0	4349.37	4.73477
0	0	189	85	0	70	0	0	0	0	72	0	0	47	0	0	0	0	67	56	0	0	0	0	229	0	0	0	0	84	0	4392.54	2.51679
